,time_interval,num_clients,num_requests,num_get_requests,num_4xx_5xx_codes,avg_req_size,num_requests_per_client,anomaly_scores,num_clients_deviation%,num_requests_deviation%,num_get_requests_deviation%,num_4xx_5xx_codes_deviation%,avg_req_size_deviation%,num_requests_per_client_deviation%
4177,2025-02-01 23:00:00+05:30,23,23,10,0,4990.61,1.0,0.05,5.43,5.43,23.54,0.0,0.18,0.0
4178,2025-02-02 00:00:00+05:30,16,16,7,0,4995.0,1.0,0.13,26.66,26.66,46.48,0.0,0.09,0.0
4179,2025-02-02 01:00:00+05:30,24,24,13,3,4983.71,1.0,0.0,10.02,10.02,0.61,130.01,0.31,0.0
4180,2025-02-02 02:00:00+05:30,18,18,11,0,5019.44,1.0,0.06,17.49,17.49,15.9,0.0,0.4,0.0
4181,2025-02-02 03:00:00+05:30,22,22,12,2,4991.59,1.0,0.08,0.85,0.85,8.25,53.34,0.16,0.0
4182,2025-02-02 04:00:00+05:30,21,21,10,1,5003.76,1.0,0.09,3.74,3.74,23.54,23.33,0.09,0.0
4183,2025-02-02 05:00:00+05:30,24,24,16,1,5006.83,1.0,0.07,10.02,10.02,22.33,23.33,0.15,0.0
4184,2025-02-02 06:00:00+05:30,20,20,10,2,5001.0,1.0,0.06,8.32,8.32,23.54,53.34,0.03,0.0
4185,2025-02-02 07:00:00+05:30,21,21,7,0,4999.57,1.0,0.02,3.74,3.74,46.48,0.0,0.0,0.0
4186,2025-02-02 08:00:00+05:30,21,21,8,1,4993.67,1.0,0.04,3.74,3.74,38.84,23.33,0.11,0.0
4187,2025-02-02 09:00:00+05:30,24,24,13,2,5001.96,1.0,0.09,10.02,10.02,0.61,53.34,0.05,0.0
4188,2025-02-02 10:00:00+05:30,22,22,14,0,4989.91,1.0,0.08,0.85,0.85,7.04,0.0,0.19,0.0
4189,2025-02-02 11:00:00+05:30,19,19,12,2,5006.84,1.0,0.05,12.9,12.9,8.25,53.34,0.15,0.0
4190,2025-02-02 12:00:00+05:30,22,22,12,2,4996.77,1.0,0.09,0.85,0.85,8.25,53.34,0.05,0.0
4191,2025-02-02 13:00:00+05:30,23,23,13,0,5010.61,1.0,0.06,5.43,5.43,0.61,0.0,0.22,0.0
4192,2025-02-02 14:00:00+05:30,23,23,12,4,4998.48,1.0,0.01,5.43,5.43,8.25,206.67,0.02,0.0
4193,2025-02-02 15:00:00+05:30,22,22,18,0,4997.68,1.0,0.02,0.85,0.85,37.62,0.0,0.03,0.0
4194,2025-02-02 16:00:00+05:30,21,21,16,0,5000.95,1.0,0.06,3.74,3.74,22.33,0.0,0.03,0.0
4195,2025-02-02 17:00:00+05:30,24,24,13,0,5008.29,1.0,0.06,10.02,10.02,0.61,0.0,0.18,0.0
4196,2025-02-02 18:00:00+05:30,21,21,13,1,4985.0,1.0,0.08,3.74,3.74,0.61,23.33,0.29,0.0
4197,2025-02-02 19:00:00+05:30,21,21,15,2,4989.71,1.0,0.07,3.74,3.74,14.68,53.34,0.19,0.0
4198,2025-02-02 20:00:00+05:30,22,22,13,0,5002.86,1.0,0.09,0.85,0.85,0.61,0.0,0.07,0.0
4199,2025-02-02 21:00:00+05:30,21,21,10,3,5001.14,1.0,0.04,3.74,3.74,23.54,130.01,0.03,0.0
4200,2025-02-02 22:00:00+05:30,20,20,10,0,5027.5,1.0,0.03,8.32,8.32,23.54,0.0,0.56,0.0
4201,2025-02-02 23:00:00+05:30,19,19,13,1,4990.89,1.0,0.06,12.9,12.9,0.61,23.33,0.17,0.0
4202,2025-02-03 00:00:00+05:30,25,25,10,3,4993.44,1.0,0.02,14.6,14.6,23.54,130.01,0.12,0.0
4203,2025-02-03 01:00:00+05:30,24,24,14,1,4989.54,1.0,0.07,10.02,10.02,7.04,23.33,0.2,0.0
4204,2025-02-03 02:00:00+05:30,21,21,13,0,5009.48,1.0,0.07,3.74,3.74,0.61,0.0,0.2,0.0
4205,2025-02-03 03:00:00+05:30,20,20,14,2,5001.3,1.0,0.07,8.32,8.32,7.04,53.34,0.04,0.0
4206,2025-02-03 04:00:00+05:30,22,22,12,1,4993.59,1.0,0.1,0.85,0.85,8.25,23.33,0.12,0.0
4207,2025-02-03 05:00:00+05:30,18,18,10,2,5025.22,1.0,0.08,17.49,17.49,23.54,53.34,0.52,0.0
4208,2025-02-03 06:00:00+05:30,21,21,16,0,5009.19,1.0,0.04,3.74,3.74,22.33,0.0,0.2,0.0
4209,2025-02-03 07:00:00+05:30,20,20,13,0,5007.65,1.0,0.08,8.32,8.32,0.61,0.0,0.16,0.0
4210,2025-02-03 08:00:00+05:30,25,25,12,2,4995.44,1.0,0.03,14.6,14.6,8.25,53.34,0.08,0.0
4211,2025-02-03 09:00:00+05:30,26,26,14,4,4999.77,1.0,0.07,19.18,19.18,7.04,206.67,0.01,0.0
4212,2025-02-03 10:00:00+05:30,21,21,16,1,5015.0,1.0,0.06,3.74,3.74,22.33,23.33,0.31,0.0
4213,2025-02-03 11:00:00+05:30,21,21,14,0,4981.19,1.0,0.03,3.74,3.74,7.04,0.0,0.36,0.0
4214,2025-02-03 12:00:00+05:30,21,21,9,0,4989.62,1.0,0.03,3.74,3.74,31.19,0.0,0.2,0.0
4215,2025-02-03 13:00:00+05:30,23,23,14,0,5011.91,1.0,0.05,5.43,5.43,7.04,0.0,0.25,0.0
4216,2025-02-03 14:00:00+05:30,20,20,11,2,5003.95,1.0,0.08,8.32,8.32,15.9,53.34,0.09,0.0
4217,2025-02-03 15:00:00+05:30,23,23,16,2,4982.43,1.0,0.02,5.43,5.43,22.33,53.34,0.34,0.0
4218,2025-02-03 16:00:00+05:30,19,19,10,1,4992.53,1.0,0.06,12.9,12.9,23.54,23.33,0.14,0.0
4219,2025-02-03 17:00:00+05:30,26,26,14,1,5002.0,1.0,0.0,19.18,19.18,7.04,23.33,0.05,0.0
4220,2025-02-03 18:00:00+05:30,21,21,13,1,5011.19,1.0,0.09,3.74,3.74,0.61,23.33,0.24,0.0
4221,2025-02-03 19:00:00+05:30,21,21,14,1,5004.48,1.0,0.1,3.74,3.74,7.04,23.33,0.1,0.0
4222,2025-02-03 20:00:00+05:30,21,21,14,0,4966.86,1.0,0.04,3.74,3.74,7.04,0.0,0.65,0.0
4223,2025-02-03 21:00:00+05:30,21,21,15,1,5005.05,1.0,0.09,3.74,3.74,14.68,23.33,0.11,0.0
4224,2025-02-03 22:00:00+05:30,22,22,17,2,4999.05,1.0,0.06,0.85,0.85,29.97,53.34,0.01,0.0
4225,2025-02-03 23:00:00+05:30,22,22,11,1,5018.55,1.0,0.03,0.85,0.85,15.9,23.33,0.38,0.0
4226,2025-02-04 00:00:00+05:30,20,20,10,0,5001.35,1.0,0.06,8.32,8.32,23.54,0.0,0.04,0.0
4227,2025-02-04 01:00:00+05:30,17,17,12,1,4998.35,1.0,0.05,22.07,22.07,8.25,23.33,0.02,0.0
4228,2025-02-04 02:00:00+05:30,21,21,9,0,5010.38,1.0,0.03,3.74,3.74,31.19,0.0,0.22,0.0
4229,2025-02-04 03:00:00+05:30,27,27,18,4,4995.15,1.0,0.11,23.77,23.77,37.62,206.67,0.09,0.0
4230,2025-02-04 04:00:00+05:30,24,24,13,2,5002.12,1.0,0.08,10.02,10.02,0.61,53.34,0.05,0.0
4231,2025-02-04 05:00:00+05:30,23,23,14,4,5002.65,1.0,0.01,5.43,5.43,7.04,206.67,0.06,0.0
4232,2025-02-04 06:00:00+05:30,17,17,13,1,4990.47,1.0,0.05,22.07,22.07,0.61,23.33,0.18,0.0
4233,2025-02-04 07:00:00+05:30,22,22,16,0,5002.14,1.0,0.06,0.85,0.85,22.33,0.0,0.05,0.0
4234,2025-02-04 08:00:00+05:30,26,26,14,3,5011.19,1.0,0.05,19.18,19.18,7.04,130.01,0.24,0.0
4235,2025-02-04 09:00:00+05:30,25,25,13,3,5000.52,1.0,0.02,14.6,14.6,0.61,130.01,0.02,0.0
4236,2025-02-04 10:00:00+05:30,22,22,12,0,4989.23,1.0,0.08,0.85,0.85,8.25,0.0,0.2,0.0
4237,2025-02-04 11:00:00+05:30,26,26,14,2,5008.15,1.0,0.01,19.18,19.18,7.04,53.34,0.17,0.0
4238,2025-02-04 12:00:00+05:30,20,20,14,0,5011.55,1.0,0.06,8.32,8.32,7.04,0.0,0.24,0.0
4239,2025-02-04 13:00:00+05:30,18,18,7,1,4995.06,1.0,0.04,17.49,17.49,46.48,23.33,0.09,0.0
4240,2025-02-04 14:00:00+05:30,21,21,16,2,5001.67,1.0,0.07,3.74,3.74,22.33,53.34,0.05,0.0
4241,2025-02-04 15:00:00+05:30,21,21,16,1,5015.14,1.0,0.05,3.74,3.74,22.33,23.33,0.31,0.0
4242,2025-02-04 16:00:00+05:30,22,22,13,0,4986.0,1.0,0.06,0.85,0.85,0.61,0.0,0.27,0.0
4243,2025-02-04 17:00:00+05:30,26,26,19,2,5002.08,1.0,0.03,19.18,19.18,45.27,53.34,0.05,0.0
4244,2025-02-04 18:00:00+05:30,20,20,13,1,4999.05,1.0,0.11,8.32,8.32,0.61,23.33,0.01,0.0
4245,2025-02-04 19:00:00+05:30,23,23,10,1,5005.3,1.0,0.06,5.43,5.43,23.54,23.33,0.12,0.0
4246,2025-02-04 20:00:00+05:30,22,22,15,2,5006.86,1.0,0.08,0.85,0.85,14.68,53.34,0.15,0.0
4247,2025-02-04 21:00:00+05:30,22,22,10,1,4997.95,1.0,0.08,0.85,0.85,23.54,23.33,0.03,0.0
4248,2025-02-04 22:00:00+05:30,23,23,19,0,4990.3,1.0,0.01,5.43,5.43,45.27,0.0,0.18,0.0
4249,2025-02-04 23:00:00+05:30,21,21,13,1,5008.71,1.0,0.1,3.74,3.74,0.61,23.33,0.19,0.0
4250,2025-02-05 00:00:00+05:30,27,27,22,2,5006.59,1.0,0.1,23.77,23.77,68.2,53.34,0.14,0.0
4251,2025-02-05 01:00:00+05:30,26,26,17,1,5031.0,1.0,0.1,19.18,19.18,29.97,23.33,0.63,0.0
4252,2025-02-05 02:00:00+05:30,21,21,14,0,4987.81,1.0,0.07,3.74,3.74,7.04,0.0,0.23,0.0
4253,2025-02-05 03:00:00+05:30,21,21,11,1,4993.86,1.0,0.09,3.74,3.74,15.9,23.33,0.11,0.0
4254,2025-02-05 04:00:00+05:30,27,27,12,0,4994.89,1.0,0.08,23.77,23.77,8.25,0.0,0.09,0.0
4255,2025-02-05 05:00:00+05:30,20,20,10,1,4999.05,1.0,0.09,8.32,8.32,23.54,23.33,0.01,0.0
4256,2025-02-05 06:00:00+05:30,22,22,15,1,5005.64,1.0,0.09,0.85,0.85,14.68,23.33,0.12,0.0
4257,2025-02-05 07:00:00+05:30,20,20,10,3,5018.8,1.0,0.02,8.32,8.32,23.54,130.01,0.39,0.0
4258,2025-02-05 08:00:00+05:30,24,24,10,0,5017.04,1.0,0.01,10.02,10.02,23.54,0.0,0.35,0.0
4259,2025-02-05 09:00:00+05:30,24,24,16,3,4986.25,1.0,0.01,10.02,10.02,22.33,130.01,0.26,0.0
4260,2025-02-05 10:00:00+05:30,26,26,18,0,4996.73,1.0,0.03,19.18,19.18,37.62,0.0,0.05,0.0
4261,2025-02-05 11:00:00+05:30,24,24,13,2,5014.21,1.0,0.06,10.02,10.02,0.61,53.34,0.3,0.0
4262,2025-02-05 12:00:00+05:30,20,20,9,2,4991.05,1.0,0.03,8.32,8.32,31.19,53.34,0.17,0.0
4263,2025-02-05 13:00:00+05:30,23,23,13,1,4979.78,1.0,0.02,5.43,5.43,0.61,23.33,0.39,0.0
4264,2025-02-05 14:00:00+05:30,20,20,9,0,5009.8,1.0,0.03,8.32,8.32,31.19,0.0,0.21,0.0
4265,2025-02-05 15:00:00+05:30,24,24,12,1,4984.79,1.0,0.04,10.02,10.02,8.25,23.33,0.29,0.0
4266,2025-02-05 16:00:00+05:30,20,20,13,2,4993.5,1.0,0.07,8.32,8.32,0.61,53.34,0.12,0.0
4267,2025-02-05 17:00:00+05:30,22,22,11,4,4979.45,1.0,0.07,0.85,0.85,15.9,206.67,0.4,0.0
4268,2025-02-05 18:00:00+05:30,22,22,11,2,4989.09,1.0,0.06,0.85,0.85,15.9,53.34,0.21,0.0
4269,2025-02-05 19:00:00+05:30,23,23,11,2,5003.91,1.0,0.08,5.43,5.43,15.9,53.34,0.09,0.0
4270,2025-02-05 20:00:00+05:30,20,20,15,2,4988.85,1.0,0.04,8.32,8.32,14.68,53.34,0.21,0.0
4271,2025-02-05 21:00:00+05:30,20,20,13,1,5006.0,1.0,0.1,8.32,8.32,0.61,23.33,0.13,0.0
4272,2025-02-05 22:00:00+05:30,24,24,14,0,4991.29,1.0,0.06,10.02,10.02,7.04,0.0,0.16,0.0
4273,2025-02-05 23:00:00+05:30,19,19,13,1,5002.11,1.0,0.07,12.9,12.9,0.61,23.33,0.05,0.0
4274,2025-02-06 00:00:00+05:30,21,21,11,2,5000.24,1.0,0.09,3.74,3.74,15.9,53.34,0.02,0.0
4275,2025-02-06 01:00:00+05:30,18,18,13,1,5008.83,1.0,0.01,17.49,17.49,0.61,23.33,0.19,0.0
4276,2025-02-06 02:00:00+05:30,21,21,12,2,5013.57,1.0,0.07,3.74,3.74,8.25,53.34,0.28,0.0
4277,2025-02-06 03:00:00+05:30,23,23,15,2,5010.35,1.0,0.07,5.43,5.43,14.68,53.34,0.22,0.0
4278,2025-02-06 04:00:00+05:30,20,20,13,2,5001.5,1.0,0.08,8.32,8.32,0.61,53.34,0.04,0.0
4279,2025-02-06 05:00:00+05:30,22,22,17,1,4987.23,1.0,0.05,0.85,0.85,29.97,23.33,0.24,0.0
4280,2025-02-06 06:00:00+05:30,19,19,13,1,5006.26,1.0,0.07,12.9,12.9,0.61,23.33,0.14,0.0
4281,2025-02-06 07:00:00+05:30,20,20,12,4,4983.95,1.0,0.05,8.32,8.32,8.25,206.67,0.31,0.0
4282,2025-02-06 08:00:00+05:30,22,22,13,2,5010.68,1.0,0.08,0.85,0.85,0.61,53.34,0.23,0.0
4283,2025-02-06 09:00:00+05:30,20,20,15,1,5000.45,1.0,0.08,8.32,8.32,14.68,23.33,0.02,0.0
4284,2025-02-06 10:00:00+05:30,22,22,8,0,5000.18,1.0,0.03,0.85,0.85,38.84,0.0,0.02,0.0
4285,2025-02-06 11:00:00+05:30,22,22,12,1,4991.32,1.0,0.1,0.85,0.85,8.25,23.33,0.16,0.0
4286,2025-02-06 12:00:00+05:30,22,22,10,0,5007.23,1.0,0.05,0.85,0.85,23.54,0.0,0.16,0.0
4287,2025-02-06 13:00:00+05:30,26,26,12,1,5006.69,1.0,0.01,19.18,19.18,8.25,23.33,0.15,0.0
4288,2025-02-06 14:00:00+05:30,25,25,15,2,4998.52,1.0,0.05,14.6,14.6,14.68,53.34,0.02,0.0
4289,2025-02-06 15:00:00+05:30,20,20,13,1,5005.95,1.0,0.1,8.32,8.32,0.61,23.33,0.13,0.0
4290,2025-02-06 16:00:00+05:30,25,25,15,0,5012.0,1.0,0.01,14.6,14.6,14.68,0.0,0.25,0.0
4291,2025-02-06 17:00:00+05:30,22,22,17,0,4994.86,1.0,0.05,0.85,0.85,29.97,0.0,0.09,0.0
4292,2025-02-06 18:00:00+05:30,21,21,16,0,5034.57,1.0,0.05,3.74,3.74,22.33,0.0,0.7,0.0
4293,2025-02-06 19:00:00+05:30,20,20,9,0,5000.35,1.0,0.05,8.32,8.32,31.19,0.0,0.02,0.0
4294,2025-02-06 20:00:00+05:30,19,19,11,1,4986.79,1.0,0.04,12.9,12.9,15.9,23.33,0.25,0.0
4295,2025-02-06 21:00:00+05:30,23,23,15,2,5024.57,1.0,0.0,5.43,5.43,14.68,53.34,0.5,0.0
4296,2025-02-06 22:00:00+05:30,21,21,14,3,4970.0,1.0,0.05,3.74,3.74,7.04,130.01,0.59,0.0
4297,2025-02-06 23:00:00+05:30,21,21,15,2,4995.1,1.0,0.08,3.74,3.74,14.68,53.34,0.09,0.0
4298,2025-02-07 00:00:00+05:30,20,20,16,1,5003.35,1.0,0.07,8.32,8.32,22.33,23.33,0.08,0.0
4299,2025-02-07 01:00:00+05:30,22,22,14,0,5007.05,1.0,0.08,0.85,0.85,7.04,0.0,0.15,0.0
4300,2025-02-07 02:00:00+05:30,23,23,12,2,4991.7,1.0,0.09,5.43,5.43,8.25,53.34,0.15,0.0
4301,2025-02-07 03:00:00+05:30,24,24,17,1,5005.46,1.0,0.07,10.02,10.02,29.97,23.33,0.12,0.0
4302,2025-02-07 04:00:00+05:30,24,24,12,2,5006.33,1.0,0.07,10.02,10.02,8.25,53.34,0.14,0.0
4303,2025-02-07 05:00:00+05:30,24,24,18,1,5000.88,1.0,0.06,10.02,10.02,37.62,23.33,0.03,0.0
4304,2025-02-07 06:00:00+05:30,26,26,16,0,4997.19,1.0,0.03,19.18,19.18,22.33,0.0,0.04,0.0
4305,2025-02-07 07:00:00+05:30,22,22,8,1,4981.09,1.0,0.02,0.85,0.85,38.84,23.33,0.37,0.0
4306,2025-02-07 08:00:00+05:30,19,19,11,2,5007.16,1.0,0.04,12.9,12.9,15.9,53.34,0.15,0.0
4307,2025-02-07 09:00:00+05:30,25,25,17,0,4997.32,1.0,0.02,14.6,14.6,29.97,0.0,0.04,0.0
4308,2025-02-07 10:00:00+05:30,22,22,16,2,4996.0,1.0,0.08,0.85,0.85,22.33,53.34,0.07,0.0
4309,2025-02-07 11:00:00+05:30,22,22,14,1,4992.59,1.0,0.1,0.85,0.85,7.04,23.33,0.14,0.0
4310,2025-02-07 12:00:00+05:30,23,23,8,1,5001.91,1.0,0.03,5.43,5.43,38.84,23.33,0.05,0.0
4311,2025-02-07 13:00:00+05:30,26,26,15,2,4994.96,1.0,0.01,19.18,19.18,14.68,53.34,0.09,0.0
4312,2025-02-07 14:00:00+05:30,23,23,20,3,4996.7,1.0,0.02,5.43,5.43,52.91,130.01,0.05,0.0
4313,2025-02-07 15:00:00+05:30,25,25,11,1,4978.92,1.0,0.05,14.6,14.6,15.9,23.33,0.41,0.0
4314,2025-02-07 16:00:00+05:30,20,20,9,1,5004.85,1.0,0.06,8.32,8.32,31.19,23.33,0.11,0.0
4315,2025-02-07 17:00:00+05:30,21,21,9,0,4999.86,1.0,0.05,3.74,3.74,31.19,0.0,0.01,0.0
4316,2025-02-07 18:00:00+05:30,20,20,15,1,5002.75,1.0,0.08,8.32,8.32,14.68,23.33,0.07,0.0
4317,2025-02-07 19:00:00+05:30,22,22,15,4,4991.0,1.0,0.03,0.85,0.85,14.68,206.67,0.17,0.0
4318,2025-02-07 20:00:00+05:30,22,22,16,3,4989.95,1.0,0.03,0.85,0.85,22.33,130.01,0.19,0.0
4319,2025-02-07 21:00:00+05:30,22,22,13,0,4992.14,1.0,0.09,0.85,0.85,0.61,0.0,0.15,0.0
4320,2025-02-07 22:00:00+05:30,22,22,14,0,4995.77,1.0,0.08,0.85,0.85,7.04,0.0,0.07,0.0
4321,2025-02-07 23:00:00+05:30,20,20,9,1,4993.0,1.0,0.06,8.32,8.32,31.19,23.33,0.13,0.0
4322,2025-02-08 00:00:00+05:30,21,21,12,2,4993.19,1.0,0.09,3.74,3.74,8.25,53.34,0.12,0.0
4323,2025-02-08 01:00:00+05:30,21,21,12,0,4986.52,1.0,0.07,3.74,3.74,8.25,0.0,0.26,0.0
4324,2025-02-08 02:00:00+05:30,19,19,13,3,4986.16,1.0,0.0,12.9,12.9,0.61,130.01,0.27,0.0
4325,2025-02-08 03:00:00+05:30,21,21,11,0,4999.33,1.0,0.08,3.74,3.74,15.9,0.0,0.0,0.0
4326,2025-02-08 04:00:00+05:30,22,22,14,0,4998.14,1.0,0.08,0.85,0.85,7.04,0.0,0.03,0.0
4327,2025-02-08 05:00:00+05:30,24,24,15,0,4982.71,1.0,0.01,10.02,10.02,14.68,0.0,0.33,0.0
4328,2025-02-08 06:00:00+05:30,23,23,13,0,4992.7,1.0,0.08,5.43,5.43,0.61,0.0,0.13,0.0
4329,2025-02-08 07:00:00+05:30,22,22,14,3,4994.5,1.0,0.06,0.85,0.85,7.04,130.01,0.1,0.0
4330,2025-02-08 08:00:00+05:30,24,24,10,3,4993.62,1.0,0.01,10.02,10.02,23.54,130.01,0.12,0.0
4331,2025-02-08 09:00:00+05:30,20,20,13,0,5025.9,1.0,0.01,8.32,8.32,0.61,0.0,0.53,0.0
4332,2025-02-08 10:00:00+05:30,26,26,15,0,5014.54,1.0,0.05,19.18,19.18,14.68,0.0,0.3,0.0
4333,2025-02-08 11:00:00+05:30,20,20,14,2,5008.5,1.0,0.06,8.32,8.32,7.04,53.34,0.18,0.0
4334,2025-02-08 12:00:00+05:30,20,20,11,0,4988.8,1.0,0.05,8.32,8.32,15.9,0.0,0.21,0.0
4335,2025-02-08 13:00:00+05:30,18,18,9,1,4999.83,1.0,0.02,17.49,17.49,31.19,23.33,0.01,0.0
4336,2025-02-08 14:00:00+05:30,20,20,15,0,4982.8,1.0,0.01,8.32,8.32,14.68,0.0,0.33,0.0
4337,2025-02-08 15:00:00+05:30,22,22,10,0,5009.27,1.0,0.04,0.85,0.85,23.54,0.0,0.2,0.0
4338,2025-02-08 16:00:00+05:30,22,22,11,0,4995.55,1.0,0.07,0.85,0.85,15.9,0.0,0.08,0.0
4339,2025-02-08 17:00:00+05:30,16,16,7,2,4999.25,1.0,0.14,26.66,26.66,46.48,53.34,0.0,0.0
4340,2025-02-08 18:00:00+05:30,23,23,11,3,4982.91,1.0,0.01,5.43,5.43,15.9,130.01,0.33,0.0
4341,2025-02-08 19:00:00+05:30,31,31,21,1,5016.45,1.0,0.18,42.11,42.11,60.56,23.33,0.34,0.0
4342,2025-02-08 20:00:00+05:30,19,19,12,0,5002.26,1.0,0.05,12.9,12.9,8.25,0.0,0.06,0.0
4343,2025-02-08 21:00:00+05:30,22,22,11,0,5010.14,1.0,0.05,0.85,0.85,15.9,0.0,0.21,0.0
4344,2025-02-08 22:00:00+05:30,23,23,7,2,4999.3,1.0,0.0,5.43,5.43,46.48,53.34,0.0,0.0
4345,2025-02-08 23:00:00+05:30,22,22,12,3,4995.68,1.0,0.06,0.85,0.85,8.25,130.01,0.07,0.0
4346,2025-02-09 00:00:00+05:30,24,24,15,3,5002.58,1.0,0.05,10.02,10.02,14.68,130.01,0.06,0.0
4347,2025-02-09 01:00:00+05:30,26,26,16,1,4997.23,1.0,0.01,19.18,19.18,22.33,23.33,0.04,0.0
4348,2025-02-09 02:00:00+05:30,22,22,14,1,5015.09,1.0,0.07,0.85,0.85,7.04,23.33,0.31,0.0
4349,2025-02-09 03:00:00+05:30,23,23,15,3,5005.7,1.0,0.05,5.43,5.43,14.68,130.01,0.13,0.0
4350,2025-02-09 04:00:00+05:30,20,20,8,2,4986.6,1.0,0.01,8.32,8.32,38.84,53.34,0.26,0.0
4351,2025-02-09 05:00:00+05:30,20,20,13,1,4999.9,1.0,0.1,8.32,8.32,0.61,23.33,0.01,0.0
4352,2025-02-09 06:00:00+05:30,28,28,19,3,5005.71,1.0,0.12,28.35,28.35,45.27,130.01,0.13,0.0
4353,2025-02-09 07:00:00+05:30,22,22,15,1,4994.23,1.0,0.1,0.85,0.85,14.68,23.33,0.1,0.0
4354,2025-02-09 08:00:00+05:30,19,19,10,1,4980.11,1.0,0.01,12.9,12.9,23.54,23.33,0.39,0.0
4355,2025-02-09 09:00:00+05:30,25,25,11,3,4997.28,1.0,0.01,14.6,14.6,15.9,130.01,0.04,0.0
4356,2025-02-09 10:00:00+05:30,21,21,14,0,4996.81,1.0,0.08,3.74,3.74,7.04,0.0,0.05,0.0
4357,2025-02-09 11:00:00+05:30,22,22,9,3,5001.95,1.0,0.01,0.85,0.85,31.19,130.01,0.05,0.0
4358,2025-02-09 12:00:00+05:30,24,24,18,3,5005.33,1.0,0.01,10.02,10.02,37.62,130.01,0.12,0.0
4359,2025-02-09 13:00:00+05:30,20,20,15,1,4995.65,1.0,0.08,8.32,8.32,14.68,23.33,0.08,0.0
4360,2025-02-09 14:00:00+05:30,24,24,15,1,5007.71,1.0,0.07,10.02,10.02,14.68,23.33,0.17,0.0
4361,2025-02-09 15:00:00+05:30,21,21,6,3,5010.29,1.0,0.05,3.74,3.74,54.13,130.01,0.22,0.0
4362,2025-02-09 16:00:00+05:30,23,23,15,2,5016.78,1.0,0.05,5.43,5.43,14.68,53.34,0.35,0.0
4363,2025-02-09 17:00:00+05:30,23,23,15,0,4987.83,1.0,0.06,5.43,5.43,14.68,0.0,0.23,0.0
4364,2025-02-09 18:00:00+05:30,24,24,11,0,4992.71,1.0,0.04,10.02,10.02,15.9,0.0,0.13,0.0
4365,2025-02-09 19:00:00+05:30,21,21,12,1,5017.48,1.0,0.05,3.74,3.74,8.25,23.33,0.36,0.0
4366,2025-02-09 20:00:00+05:30,21,21,15,0,5000.9,1.0,0.07,3.74,3.74,14.68,0.0,0.03,0.0
4367,2025-02-09 21:00:00+05:30,21,21,12,1,4993.48,1.0,0.1,3.74,3.74,8.25,23.33,0.12,0.0
4368,2025-02-09 22:00:00+05:30,24,24,17,0,4984.79,1.0,0.01,10.02,10.02,29.97,0.0,0.29,0.0
4369,2025-02-09 23:00:00+05:30,22,22,13,1,5002.0,1.0,0.11,0.85,0.85,0.61,23.33,0.05,0.0
4370,2025-02-10 00:00:00+05:30,22,22,8,1,4994.64,1.0,0.04,0.85,0.85,38.84,23.33,0.1,0.0
4371,2025-02-10 01:00:00+05:30,19,19,14,2,4995.37,1.0,0.03,12.9,12.9,7.04,53.34,0.08,0.0
4372,2025-02-10 02:00:00+05:30,20,20,14,1,5001.25,1.0,0.1,8.32,8.32,7.04,23.33,0.04,0.0
4373,2025-02-10 03:00:00+05:30,18,18,12,1,5008.78,1.0,0.0,17.49,17.49,8.25,23.33,0.19,0.0
4374,2025-02-10 04:00:00+05:30,19,19,9,2,4998.26,1.0,0.02,12.9,12.9,31.19,53.34,0.02,0.0
4375,2025-02-10 05:00:00+05:30,19,19,12,0,4981.16,1.0,0.0,12.9,12.9,8.25,0.0,0.37,0.0
4376,2025-02-10 06:00:00+05:30,20,20,13,1,5023.05,1.0,0.02,8.32,8.32,0.61,23.33,0.47,0.0
4377,2025-02-10 07:00:00+05:30,24,24,13,4,4976.79,1.0,0.09,10.02,10.02,0.61,206.67,0.45,0.0
4378,2025-02-10 08:00:00+05:30,21,21,10,1,5035.1,1.0,0.04,3.74,3.74,23.54,23.33,0.71,0.0
4379,2025-02-10 09:00:00+05:30,20,20,8,1,5016.15,1.0,0.0,8.32,8.32,38.84,23.33,0.33,0.0
4380,2025-02-10 10:00:00+05:30,22,22,14,2,5011.0,1.0,0.08,0.85,0.85,7.04,53.34,0.23,0.0
4381,2025-02-10 11:00:00+05:30,18,18,12,0,4983.72,1.0,0.05,17.49,17.49,8.25,0.0,0.31,0.0
4382,2025-02-10 12:00:00+05:30,22,22,11,0,5010.91,1.0,0.05,0.85,0.85,15.9,0.0,0.23,0.0
4383,2025-02-10 13:00:00+05:30,19,19,12,1,5011.79,1.0,0.06,12.9,12.9,8.25,23.33,0.25,0.0
4384,2025-02-10 14:00:00+05:30,21,21,14,1,4988.1,1.0,0.09,3.74,3.74,7.04,23.33,0.23,0.0
4385,2025-02-10 15:00:00+05:30,22,22,13,0,4985.05,1.0,0.06,0.85,0.85,0.61,0.0,0.29,0.0
4386,2025-02-10 16:00:00+05:30,22,22,15,0,5002.14,1.0,0.08,0.85,0.85,14.68,0.0,0.05,0.0
4387,2025-02-10 17:00:00+05:30,23,23,12,2,5009.22,1.0,0.08,5.43,5.43,8.25,53.34,0.2,0.0
4388,2025-02-10 18:00:00+05:30,19,19,10,0,5015.79,1.0,0.0,12.9,12.9,23.54,0.0,0.33,0.0
4389,2025-02-10 19:00:00+05:30,26,26,16,1,5014.92,1.0,0.03,19.18,19.18,22.33,23.33,0.31,0.0
